Description,Amino Acids,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
VOGG950101,15,6.3,5.0,6.1,5.7,5.3,5.4,5.4,5.6,5.0,3.4,3.1,5.3,3.8,2.4,5.6,7.4,0.0,0.0,0.0,0.0,0.0
VOGG950101,16,5.8,5.0,5.7,5.2,4.7,5.2,5.1,4.1,4.9,4.6,3.9,5.3,4.6,3.0,5.3,6.7,7.7,0.0,0.0,0.0,0.0
VOGG950101,17,1.6,3.6,1.6,0.0,4.2,2.5,0.9,1.2,4.4,3.4,4.5,1.7,4.2,8.8,0.2,1.9,1.7,19.4,0.0,0.0,0.0
VOGG950101,18,3.0,3.4,3.8,2.4,4.7,3.5,2.5,1.2,7.4,4.5,5.2,3.1,5.0,10.3,2.1,3.3,3.3,9.3,13.0,0.0,0.0
VOGG950101,19,5.3,3.2,3.0,2.3,5.2,3.7,3.3,1.9,3.2,8.3,7.0,3.5,6.8,5.3,3.4,4.2,5.2,2.6,4.1,8.6,0.0
VOGG950101,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VOGG950101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSJ950101,0,55.7,3.0,3.0,3.0,3.0,0.4,0.1,3.0,3.0,2.1,3.0,3.0,3.0,0.1,1.9,2.2,2.4,3.0,0.8,1.3,3.0
KOSJ950101,1,25.6,47.2,1.5,1.0,0.7,0.3,1.9,2.3,4.3,0.6,0.2,2.0,0.8,0.1,0.3,3.1,2.8,3.7,0.4,0.1,2.0
KOSJ950101,2,14.8,0.9,62.7,1.3,0.4,0.3,4.6,0.3,0.1,1.9,0.5,2.2,5.1,0.6,0.2,0.4,1.9,1.5,0.4,0.2,0.3
KOSJ950101,3,15.2,0.2,0.5,48.2,3.3,0.1,3.2,4.9,0.1,1.7,1.7,1.4,3.0,0.6,1.0,0.1,9.7,2.7,0.7,1.1,1.5
KOSJ950101,4,15.9,3.9,1.4,7.3,52.1,0.3,0.9,11.0,2.0,0.4,0.6,0.1,0.6,0.5,0.1,0.6,2.9,0.1,0.1,0.1,0.1
KOSJ950101,5,9.4,1.5,0.1,1.5,1.6,73.6,0.1,2.6,0.1,0.1,2.1,4.0,0.1,0.1,0.8,0.7,0.3,2.2,0.1,0.1,0.1
KOSJ950101,6,0.1,8.4,5.7,2.0,4.5,0.3,47.5,8.2,0.9,1.6,0.1,3.4,7.8,0.5,0.1,0.7,5.3,2.2,0.2,0.7,0.5
KOSJ950101,7,5.2,5.3,1.0,1.5,8.6,0.1,4.9,56.8,1.5,1.0,0.3,0.9,5.8,0.1,0.2,1.6,2.1,2.4,0.2,0.1,1.1
KOSJ950101,8,20.2,2.0,1.2,2.3,3.3,0.1,0.4,0.1,6.0,4.8,0.8,0.1,0.1,1.4,0.3,0.6,0.1,1.2,0.6,0.1,0.5
KOSJ950101,9,13.3,0.3,4.7,7.5,1.8,0.1,4.4,0.7,0.1,56.9,0.6,0.1,2.3,1.2,2.2,0.1,0.1,0.1,0.1,4.4,0.1
KOSJ950101,10,18.4,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,5.0,2.6,10.8,1.2,3.5,1.3,0.1,0.1,3.4,0.1,0.1
KOSJ950101,11,15.4,0.8,0.6,0.1,0.1,0.1,1.1,0.1,0.2,0.2,3.4,67.3,0.6,3.5,3.5,0.1,0.1,0.7,0.1,0.1,2.9
KOSJ950101,12,5.5,4.1,8.3,3.5,1.3,0.1,3.7,5.8,1.1,1.2,0.3,1.0,55.3,0.4,0.1,0.2,2.7,3.7,0.1,0.2,1.9
KOSJ950101,13,0.7,5.2,4.3,3.2,0.1,0.5,2.0,5.4,1.5,0.1,7.4,9.3,3.0,44.0,1.3,0.1,2.4,4.3,0.1,0.1,6.0
KOSJ950101,14,14.3,1.7,0.1,0.3,0.5,1.0,0.8,0.5,0.1,0.1,0.7,1.5,0.1,0.4,67.6,0.1,2.1,1.8,0.1,7.1,0.1
KOSJ950101,15,13.6,1.7,1.0,0.5,3.1,0.1,0.6,0.6,0.1,1.0,0.8,1.5,2.7,0.1,0.1,65.9,5.2,1.8,0.1,0.3,0.2
KOSJ950101,16,6.0,18.1,1.2,1.6,2.7,0.9,0.4,2.4,5.0,1.1,0.6,0.2,3.5,0.1,0.1,0.5,46.8,7.5,0.1,0.5,1.4
KOSJ950101,17,18.4,7.5,0.3,2.5,0.7,0.1,0.4,0.2,1.8,0.8,2.4,4.8,1.2,1.0,0.1,0.2,6.3,48.8,0.1,0.6,2.7
KOSJ950101,18,21.7,0.3,0.1,0.1,0.1,0.1,1.8,0.1,0.1,0.1,0.1,2.1,2.5,0.1,4.3,0.1,0.1,0.6,64.6,2.3,0.1
KOSJ950101,19,8.3,0.5,0.1,0.1,0.1,0.1,0.1,1.1,0.1,3.4,2.4,6.6,0.9,0.2,8.7,0.3,0.9,1.5,1.0,60.8,3.8
KOSJ950101,20,14.2,6.2,1.4,0.7,0.1,0.1,0.1,0.3,0.3,0.1,17.5,1.9,0.1,0.1,1.6,0.2,0.1,0.6,0.3,1.2,53.9
KOSJ950101,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSJ950102,0,72.6,0.8,3.0,0.1,2.3,0.3,1.9,1.3,0.8,0.1,0.3,2.3,3.0,0.5,0.8,1.6,3.0,1.5,0.1,0.8,3.0
KOSJ950102,1,7.5,60.3,2.2,0.1,1.6,1.1,0.6,1.6,0.4,0.1,0.8,2.9,1.0,0.7,0.1,2.0,6.2,4.8,0.1,1.6,5.1
KOSJ950102,2,14.3,1.2,60.9,0.1,1.1,0.1,5.1,2.5,1.1,0.4,0.7,0.1,9.4,0.1,0.6,0.6,0.8,0.1,0.2,0.9,0.5
KOSJ950102,3,3.0,2.1,3.0,53.5,11.8,0.1,2.9,0.1,1.8,2.5,0.1,1.3,4.4,0.1,0.3,1.2,9.0,1.6,0.1,1.9,0.1
KOSJ950102,4,14.6,1.9,0.1,6.1,58.5,0.1,2.8,5.8,4.0,0.1,0.9,0.1,1.7,0.3,0.5,0.9,1.9,0.1,0.1,0.8,0.1
KOSJ950102,5,20.4,1.9,0.1,0.1,1.7,49.5,1.6,0.1,1.7,0.1,4.0,0.1,0.1,0.1,8.4,0.1,2.0,1.9,0.1,3.9,3.5
KOSJ950102,6,11.8,1.3,2.3,0.1,1.0,0.1,55.8,7.5,1.4,2.5,1.1,2.3,3.8,0.1,0.1,0.8,2.5,3.7,0.3,0.4,1.9
KOSJ950102,7,5.0,1.5,0.6,1.7,8.4,0.1,2.0,66.4,0.6,1.1,0.5,0.7,4.2,0.1,0.1,0.6,3.3,1.5,0.4,0.1,2.0
KOSJ950102,8,6.7,2.7,0.1,0.1,0.1,0.1,0.1,1.0,82.8,0.1,0.1,0.6,0.6,0.4,0.8,0.1,1.8,2.8,0.1,0.1,0.1
KOSJ950102,9,0.1,1.2,10.0,5.7,0.1,0.7,0.3,4.2,0.8,45.8,0.1,1.7,1.8,1.3,0.1,0.1,8.3,10.8,0.1,4.6,2.8
KOSJ950102,10,0.1,0.1,2.5,0.5,0.1,0.5,0.1,0.1,0.1,0.1,54.4,5.4,1.1,2.9,4.5,0.3,0.1,3.9,0.1,1.5,22.8
KOSJ950102,11,14.2,1.0,0.6,0.7,0.1,0.1,2.1,0.5,0.1,1.8,5.7,60.3,0.9,2.6,2.9,1.7,1.2,0.1,0.1,0.7,3.4
KOSJ950102,12,7.9,1.6,8.1,2.1,0.4,0.7,3.3,2.4,0.3,0.7,0.8,1.3,61.5,0.1,0.6,0.5,2.6,4.6,0.3,0.1,0.9
KOSJ950102,13,12.6,6.3,3.2,0.1,0.1,0.1,2.7,2.6,0.1,0.1,4.9,2.3,7.8,46.5,1.0,0.1,3.9,2.2,0.1,0.1,4.2
KOSJ950102,14,8.2,0.1,0.1,0.6,0.1,0.1,0.1,0.1,1.0,1.1,2.1,1.9,0.1,2.1,66.1,0.1,2.1,0.6,0.9,10.5,2.9
KOSJ950102,15,16.8,6.2,0.1,0.6,0.7,0.1,0.7,0.1,0.8,0.1,0.1,1.3,0.5,0.1,0.1,67.1,2.7,2.5,0.1,0.3,0.1
KOSJ950102,16,30.0,2.0,0.1,1.7,0.1,0.1,0.1,1.0,4.6,0.5,0.2,0.7,0.9,0.1,0.1,2.8,49.8,4.5,0.1,0.1,1.5
KOSJ950102,17,4.7,3.4,1.5,2.0,2.6,0.1,0.4,3.9,0.6,0.1,1.8,1.4,4.7,0.1,0.1,0.1,8.4,59.0,0.3,0.5,5.0
KOSJ950102,18,5.9,0.1,0.1,0.1,0.1,0.1,0.1,2.3,2.0,0.1,0.8,2.9,0.1,0.1,4.7,0.1,1.0,0.1,75.5,2.9,2.5
KOSJ950102,19,5.0,2.1,0.9,1.1,0.1,0.1,0.5,0.4,0.1,2.7,3.0,2.7,0.8,0.1,5.9,0.1,1.6,0.1,0.7,72.2,0.8
KOSJ950102,20,18.1,1.2,0.5,0.1,0.4,0.1,2.0,2.3,1.1,0.1,6.9,4.6,0.1,2.1,0.8,0.9,0.4,1.0,0.1,0.4,57.5
KOSJ950102,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSJ950103,0,69.2,3.0,1.3,3.0,0.9,0.7,1.9,3.0,3.0,1.6,0.9,1.3,0.8,0.6,1.1,1.4,1.0,3.0,0.1,1.4,0.8
KOSJ950103,1,31.5,46.2,1.1,0.8,0.8,0.1,0.3,0.3,2.5,0.1,2.0,2.3,0.9,0.4,0.3,0.2,4.4,2.0,0.4,0.1,4.1
KOSJ950103,2,5.9,1.3,64.3,2.5,1.7,0.5,2.6,0.1,2.4,2.1,0.2,0.2,8.7,0.4,0.4,0.6,3.5,1.2,0.6,0.5,1.1
KOSJ950103,3,9.3,1.7,1.2,55.1,6.4,0.5,1.3,1.7,4.4,0.8,0.1,0.4,3.8,0.7,0.3,0.2,8.9,1.3,0.3,1.4,1.0
KOSJ950103,4,2.1,2.9,0.2,9.4,61.5,0.1,1.9,9.2,3.4,0.4,0.1,0.6,3.1,0.1,0.1,1.4,2.5,1.4,0.1,0.2,0.3
KOSJ950103,5,17.0,7.1,0.1,0.1,0.1,66.1,0.1,0.1,2.0,0.8,0.4,0.7,0.1,0.3,3.0,0.1,2.6,0.1,0.1,0.3,0.1
KOSJ950103,6,9.0,4.9,3.9,3.3,2.3,0.1,48.8,4.8,1.7,2.0,1.6,4.3,4.7,0.8,0.4,2.1,1.6,3.3,0.1,0.1,0.9
KOSJ950103,7,7.8,3.8,1.0,1.1,7.0,0.1,3.5,57.8,1.1,1.5,1.1,1.7,4.5,0.4,0.4,1.7,3.3,1.0,0.4,0.3,1.0
KOSJ950103,8,6.5,2.8,0.4,2.9,2.8,0.1,0.8,1.9,74.8,0.4,0.1,0.1,1.7,0.1,0.4,0.3,2.2,1.9,0.1,0.1,0.3
KOSJ950103,9,14.9,1.8,0.1,4.0,0.1,0.6,2.9,1.4,0.7,56.0,0.6,0.4,2.9,0.2,2.8,2.2,2.2,0.1,0.9,5.9,0.1
KOSJ950103,10,10.4,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,65.5,7.0,0.1,2.4,0.8,0.5,0.1,2.7,0.7,0.9,8.8
KOSJ950103,11,9.1,0.7,3.1,0.3,0.1,0.1,0.1,0.7,0.3,0.4,3.7,68.3,0.8,4.4,1.7,0.6,0.3,1.0,1.0,1.3,2.8
KOSJ950103,12,2.5,4.7,8.1,2.6,1.3,0.1,5.9,4.4,1.3,1.6,0.1,1.4,58.1,0.5,0.5,0.5,2.9,2.0,0.1,0.5,1.5
KOSJ950103,13,15.2,1.3,0.8,0.1,0.1,0.4,0.1,0.1,0.1,0.6,4.7,6.8,0.8,61.0,2.9,0.1,0.1,1.1,0.1,2.8,1.8
KOSJ950103,14,14.8,0.1,0.8,0.7,0.1,0.4,0.4,0.1,0.1,0.1,0.6,3.5,0.9,0.7,70.0,0.7,0.1,0.1,2.9,2.4,1.5
KOSJ950103,15,4.4,7.5,1.7,1.0,1.2,0.1,0.4,2.2,0.7,0.4,0.9,0.8,2.3,0.4,0.1,70.2,3.0,2.4,0.1,0.2,0.6
KOSJ950103,16,2.5,10.8,1.1,2.5,5.3,0.9,1.7,1.8,5.1,1.0,0.4,1.4,3.1,0.4,0.6,1.8,49.6,8.8,0.1,0.8,0.7
KOSJ950103,17,15.3,2.9,1.3,2.9,1.5,0.1,1.5,1.5,0.9,0.2,2.0,1.0,1.9,0.6,0.1,0.5,9.5,54.0,0.3,0.1,2.8
KOSJ950103,18,10.5,0.1,0.1,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,1.0,0.1,0.1,77.0,10.5,0.1
KOSJ950103,19,13.0,0.1,0.4,0.1,0.1,0.1,0.1,0.7,0.1,0.9,1.2,2.8,0.5,0.1,8.4,0.3,0.1,0.4,0.1,71.2,0.5
KOSJ950103,20,8.1,2.7,0.2,0.3,0.1,1.8,0.8,0.1,1.0,0.5,10.3,4.5,1.3,1.1,2.7,0.1,0.7,2.1,0.3,1.9,60.1
KOSJ950103,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSJ950104,0,50.4,3.0,3.0,2.5,3.0,1.1,3.0,3.0,3.0,1.8,3.0,3.0,3.1,1.4,1.5,3.0,3.0,3.0,0.5,1.8,3.0
KOSJ950104,1,29.8,49.8,0.1,0.5,0.8,0.1,2.1,0.3,4.1,0.6,0.5,1.1,0.3,0.1,0.1,2.2,3.7,1.4,0.2,0.1,3.1
KOSJ950104,2,15.0,1.2,60.3,1.2,0.1,0.1,1.2,0.7,0.1,2.5,0.9,0.9,6.6,0.1,0.1,2.1,2.5,3.1,0.6,0.9,0.7
KOSJ950104,3,8.3,1.6,2.6,50.6,5.5,0.5,2.0,3.2,2.2,2.7,0.9,1.0,4.7,0.9,0.3,0.1,6.8,3.9,0.1,1.2,1.4
KOSJ950104,4,9.1,1.6,0.6,7.8,62.7,0.1,2.5,6.1,1.3,0.1,0.4,0.5,1.4,0.3,0.2,1.4,1.8,1.4,0.1,1.1,0.3
KOSJ950104,5,23.2,12.9,0.2,0.1,1.5,58.1,0.1,1.2,0.1,0.1,2.0,0.1,0.1,0.8,0.1,0.1,0.1,0.3,0.1,0.1,0.1
KOSJ950104,6,28.1,0.1,2.2,2.0,0.1,0.1,44.4,9.2,0.1,1.4,0.6,0.4,3.1,1.5,0.1,0.1,1.6,3.6,0.1,0.7,1.6
KOSJ950104,7,22.2,5.1,0.5,0.5,4.3,0.1,3.0,57.1,1.4,0.7,0.5,0.6,1.1,0.1,0.1,0.1,1.6,0.9,0.1,0.1,1.0
KOSJ950104,8,18.4,1.5,0.3,1.4,1.7,0.4,0.3,0.9,70.2,0.4,0.1,0.2,0.4,0.2,0.3,0.2,2.1,0.8,0.1,0.3,0.4
KOSJ950104,9,27.6,1.2,0.5,0.1,4.2,0.1,2.6,1.0,0.1,50.8,0.1,0.1,1.9,0.3,0.9,3.9,4.8,0.1,0.1,0.9,0.1
KOSJ950104,10,30.9,1.2,0.1,0.1,0.1,0.1,0.1,0.7,1.6,0.9,41.7,3.8,2.2,0.1,0.4,1.3,0.1,0.8,0.7,0.5,13.6
KOSJ950104,11,18.9,0.7,1.0,0.4,0.2,0.3,2.1,0.4,0.4,0.6,6.0,57.6,0.1,3.3,3.8,1.3,0.1,0.5,0.1,0.1,2.9
KOSJ950104,12,9.3,3.5,6.0,2.2,3.3,0.1,3.9,4.4,1.8,0.8,0.1,2.5,52.1,0.5,0.8,2.6,3.2,2.6,0.1,0.1,1.0
KOSJ950104,13,22.9,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,1.0,7.9,9.1,1.0,45.8,2.2,1.7,0.1,6.3,0.1,0.1,2.2
KOSJ950104,14,16.2,0.3,0.7,0.8,0.1,0.1,0.1,0.1,0.1,0.1,1.4,2.5,0.7,0.1,69.1,0.1,0.1,0.1,0.9,7.5,0.3
KOSJ950104,15,15.4,6.7,0.8,0.2,0.3,0.1,1.3,2.0,1.3,0.2,0.1,0.6,0.4,0.1,0.1,64.2,3.6,0.6,0.1,0.7,1.9
KOSJ950104,16,13.4,5.0,0.9,3.6,3.5,1.8,1.0,1.6,3.3,0.1,0.3,0.3,0.8,0.1,0.6,3.5,48.7,8.7,0.4,0.3,2.6
KOSJ950104,17,16.3,4.5,0.1,2.3,0.6,0.4,1.7,0.5,0.6,0.4,2.4,1.9,1.0,0.1,0.6,2.6,8.9,51.4,0.1,0.4,4.0
KOSJ950104,18,15.9,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,3.2,0.1,0.6,1.8,2.7,0.1,0.2,0.1,73.5,1.4,0.1
KOSJ950104,19,15.5,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.6,0.1,2.5,0.1,0.6,8.4,0.1,0.1,0.6,1.0,68.7,1.6
KOSJ950104,20,25.4,1.4,0.1,0.7,0.4,0.4,0.6,0.1,0.1,0.1,8.0,4.3,1.3,1.1,1.5,0.1,0.9,2.5,0.1,0.1,51.9
KOSJ950104,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSJ950105,0,61.0,3.0,1.8,4.0,1.7,3.0,2.3,0.5,3.0,0.1,3.0,3.6,0.5,3.0,1.7,0.9,1.9,3.0,0.5,0.8,0.6
KOSJ950105,1,1.3,76.5,0.6,0.1,0.2,0.4,0.7,1.8,2.5,0.1,0.6,1.7,0.8,0.5,0.4,0.7,6.6,1.6,0.1,0.8,2.8
KOSJ950105,2,2.6,1.3,79.9,0.6,0.1,0.3,3.1,1.3,0.1,1.2,0.1,0.9,4.6,0.1,0.4,0.5,2.6,0.9,0.1,0.3,0.1
KOSJ950105,3,7.6,3.2,0.1,70.8,3.8,0.6,0.1,2.5,1.4,0.1,0.9,0.1,1.0,0.1,0.1,0.5,3.2,3.5,0.1,1.4,0.1
KOSJ950105,4,3.1,2.9,0.4,1.2,78.5,0.1,0.1,5.6,0.1,0.1,0.4,0.6,2.0,0.1,0.3,1.1,2.3,0.9,0.1,0.8,0.1
KOSJ950105,5,7.9,7.5,0.9,0.1,1.4,56.1,1.5,0.7,4.2,0.1,2.3,0.8,0.1,1.8,1.1,0.1,4.4,2.1,0.9,0.1,6.6
KOSJ950105,6,4.3,2.9,1.7,2.6,2.8,0.1,74.3,1.5,0.3,3.4,0.1,0.1,3.2,0.9,0.1,0.5,0.5,1.1,0.5,0.1,0.1
KOSJ950105,7,2.4,1.4,0.1,0.2,1.5,0.2,4.4,80.7,1.3,0.1,1.1,2.8,2.5,0.1,0.1,0.1,0.7,0.1,0.1,0.6,0.6
KOSJ950105,8,2.3,7.0,0.8,1.3,0.5,0.2,1.3,1.8,80.3,0.3,0.1,0.3,0.7,0.1,0.1,0.1,1.6,1.1,0.1,0.1,0.9
KOSJ950105,9,0.1,0.9,1.9,1.0,0.4,0.1,2.9,1.0,0.1,85.0,0.1,0.1,2.2,0.6,1.6,0.5,0.9,1.1,0.1,0.1,0.6
KOSJ950105,10,1.9,1.1,0.7,0.3,0.2,0.1,0.1,0.2,0.5,0.1,75.2,7.3,0.3,2.3,1.3,0.1,0.5,1.8,0.2,0.4,6.3
KOSJ950105,11,1.0,0.7,0.2,0.5,0.1,0.4,0.6,0.2,0.1,0.4,5.5,78.6,0.7,3.0,3.3,0.1,0.6,0.2,0.1,0.6,3.7
KOSJ950105,12,1.5,0.1,5.3,3.4,0.1,0.1,0.9,2.8,0.8,0.1,0.1,4.2,73.1,2.3,0.1,0.1,1.1,1.5,0.1,1.4,2.0
KOSJ950105,13,2.9,2.6,0.1,0.5,0.1,0.4,1.1,0.1,0.6,0.1,5.6,11.9,0.1,65.8,2.6,0.1,0.1,2.7,0.9,0.1,2.9
KOSJ950105,14,1.2,0.4,0.1,0.1,0.3,0.1,0.1,0.2,0.2,0.4,0.5,6.5,0.1,0.5,78.0,0.3,0.3,0.5,2.9,7.1,1.0
KOSJ950105,15,3.1,0.1,0.1,0.8,0.1,0.1,1.1,1.2,0.8,1.0,0.7,0.1,0.2,0.1,0.1,85.9,1.8,1.9,0.1,0.1,1.8
KOSJ950105,16,2.2,4.9,1.0,2.7,0.1,2.1,1.8,0.1,2.7,0.1,0.6,0.6,0.1,0.6,0.8,0.3,73.5,5.8,0.1,0.1,0.6
KOSJ950105,17,4.3,4.1,1.6,0.1,0.3,0.4,0.4,0.9,0.7,0.1,0.1,2.2,1.0,0.5,0.5,1.1,5.2,72.1,0.1,0.1,5.0
KOSJ950105,18,1.0,0.3,0.4,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,1.7,0.1,0.1,0.4,0.7,0.1,91.3,1.2,1.2
KOSJ950105,19,0.9,1.4,0.8,0.8,0.1,0.6,0.2,0.6,0.1,2.3,0.5,4.3,0.7,1.4,8.2,0.1,0.6,0.3,0.4,76.6,0.1
KOSJ950105,20,0.3,7.2,0.6,0.2,0.4,0.8,0.4,0.5,0.1,0.4,13.4,5.9,0.1,2.2,0.6,0.1,0.1,3.1,0.1,0.1,64.2
KOSJ950105,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSJ950106,0,56.4,3.0,2.1,1.7,1.6,3.0,1.7,2.1,3.0,0.9,3.0,3.0,1.1,1.1,2.0,3.0,3.0,3.0,0.7,1.7,3.0
KOSJ950106,1,5.8,66.6,0.5,0.9,1.5,0.3,0.6,1.7,3.7,1.0,0.4,0.3,1.0,0.1,0.1,2.6,7.3,3.7,0.1,0.2,2.4
KOSJ950106,2,16.1,0.1,72.6,0.1,0.1,0.1,0.8,0.1,2.5,0.1,0.7,1.0,3.0,0.8,0.1,0.9,0.1,2.0,0.1,0.1,0.1
KOSJ950106,3,9.5,0.1,1.5,70.8,4.2,0.1,1.3,0.1,1.2,1.6,0.5,0.1,2.8,0.1,0.1,1.1,2.6,1.9,0.7,0.1,0.8
KOSJ950106,4,11.0,0.1,0.2,2.9,80.8,0.1,0.2,1.0,1.2,0.1,0.6,0.9,0.1,0.1,0.1,0.1,0.6,1.3,0.1,0.1,0.1
KOSJ950106,5,12.4,5.9,0.4,0.4,0.8,65.6,0.1,0.8,1.2,0.7,2.5,3.0,0.1,0.4,1.2,0.5,3.0,1.9,0.1,0.1,0.1
KOSJ950106,6,10.9,0.1,3.1,1.9,0.1,0.1,71.6,3.3,0.1,0.1,0.1,3.0,2.6,1.4,0.4,0.6,0.1,0.6,0.1,0.7,0.5
KOSJ950106,7,14.3,0.9,1.2,1.0,4.4,0.1,2.3,67.9,2.3,0.1,0.1,0.7,1.7,0.1,0.4,0.1,0.2,0.1,0.1,1.0,2.3
KOSJ950106,8,5.8,2.8,0.1,0.1,0.7,0.1,0.1,0.1,87.6,0.6,0.1,0.1,0.1,0.1,0.1,0.3,1.4,0.3,0.1,0.1,0.4
KOSJ950106,9,6.3,0.1,5.0,1.3,2.2,0.6,3.0,2.5,0.1,70.9,0.1,1.6,0.5,0.9,1.0,0.5,2.3,0.1,0.9,1.1,0.1
KOSJ950106,10,3.2,0.4,0.4,0.3,0.1,0.4,0.1,0.1,0.1,0.1,64.4,8.9,0.2,2.0,2.3,0.4,0.7,1.6,0.4,0.3,14.4
KOSJ950106,11,5.8,0.6,0.1,0.1,0.1,0.2,0.1,0.3,0.3,0.1,4.4,77.6,0.1,2.8,2.2,0.2,0.1,0.3,0.3,0.8,4.4
KOSJ950106,12,11.0,0.6,10.7,0.1,0.1,0.1,2.2,0.2,0.1,1.5,1.5,0.7,67.7,0.1,0.1,0.4,0.7,1.7,0.1,0.4,0.9
KOSJ950106,13,4.9,3.1,0.1,0.6,0.4,0.6,2.8,0.1,0.5,0.1,4.4,9.4,0.1,63.4,3.1,0.7,0.1,2.5,0.1,0.5,3.6
KOSJ950106,14,3.4,0.2,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.4,2.4,3.0,0.2,1.1,79.7,0.1,0.6,0.7,1.2,5.2,1.7
KOSJ950106,15,16.2,1.8,0.5,0.1,0.1,0.1,1.3,0.7,0.5,0.1,0.1,0.3,0.7,0.1,0.1,73.3,4.4,0.8,0.1,0.1,0.1
KOSJ950106,16,13.9,2.5,3.0,2.8,1.1,0.3,1.1,1.4,3.7,0.5,0.1,0.1,0.8,0.5,0.8,0.9,63.3,3.4,0.1,0.1,0.5
KOSJ950106,17,8.9,2.9,0.4,0.7,0.1,0.4,1.0,1.8,0.6,0.3,2.0,0.6,1.6,0.7,0.1,0.4,4.6,70.2,0.1,0.7,2.5
KOSJ950106,18,4.6,0.1,0.6,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,1.2,0.1,0.5,0.1,90.5,2.2,0.1
KOSJ950106,19,4.0,0.1,0.6,1.5,0.1,1.0,0.3,0.1,0.1,1.3,0.5,0.7,0.4,0.1,6.3,0.6,1.1,0.6,0.8,80.9,0.1
KOSJ950106,20,3.9,2.4,0.3,0.1,0.4,0.8,0.2,0.1,0.1,0.1,9.6,3.0,0.1,0.2,0.6,0.3,1.1,2.1,0.1,0.3,75.0
KOSJ950106,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KOSJ950107,0,86.4,1.4,0.7,0.4,1.5,0.5,0.6,0.1,2.5,0.1,0.1,0.5,0.2,0.2,0.8,0.6,0.5,0.7,0.1,0.5,1.7
KOSJ950107,1,2.6,65.6,0.8,2.3,0.7,0.1,0.5,2.0,7.6,1.3,1.2,2.7,0.1,0.4,0.1,3.2,0.8,4.5,0.1,0.1,4.4
KOSJ950107,2,4.1,1.7,81.2,1.2,0.1,0.6,2.8,0.6,0.1,0.8,0.7,0.1,3.6,0.1,0.1,0.6,0.1,1.1,0.1,0.6,0.7
KOSJ950107,3,1.5,1.0,1.9,79.8,5.0,0.1,0.6,0.2,3.5,2.1,0.1,1.1,1.1,0.1,0.3,0.1,2.2,0.1,0.1,0.1,0.2
KOSJ950107,4,5.2,0.1,0.4,3.1,78.1,0.1,0.1,4.0,1.7,1.5,0.1,1.3,0.1,0.4,0.1,0.7,1.9,0.5,0.1,0.9,0.8
KOSJ950107,5,3.3,9.5,0.1,0.1,4.0,73.0,0.1,2.3,2.9,0.1,0.1,0.1,0.1,0.1,1.5,0.7,1.9,0.1,0.1,0.1,1.2
KOSJ950107,6,3.9,0.1,2.9,0.1,0.1,0.1,70.3,4.6,2.7,4.6,0.9,0.1,4.7,1.8,0.1,3.3,0.1,0.1,0.7,0.1,0.1
KOSJ950107,7,0.1,2.2,0.1,1.4,9.3,0.1,3.8,71.2,0.3,0.1,0.1,0.1,3.4,0.1,0.1,3.0,1.2,3.2,0.1,0.1,1.5
KOSJ950107,8,2.2,1.6,0.3,0.3,0.7,0.1,0.1,0.3,91.5,0.1,0.1,0.3,1.0,0.1,0.1,0.1,1.6,0.1,0.1,0.1,0.1
